#router1, port on router1, router2, port on router 2, failure start, failure end
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044498.0,1336044500.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044505.0,1336044507.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044508.0,1336044510.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044514.0,1336044519.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044524.0,1336044524.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044529.0,1336044544.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044549.0,1336044579.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044584.0,1336044594.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044599.0,1336044604.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044614.0,1336044624.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044629.0,1336044634.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044639.0,1336044643.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044644.0,1336044646.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044647.0,1336044649.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044650.0,1336044652.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044653.0,1336044655.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044662.0,1336044662.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044667.0,1336044667.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044670.0,1336044670.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044676.0,1336044677.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044685.0,1336044709.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044714.0,1336044724.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044729.0,1336044741.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044745.0,1336044750.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044755.0,1336044769.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044774.0,1336044779.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044789.0,1336044802.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044803.0,1336044804.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044806.0,1336044807.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044808.0,1336044812.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044813.0,1336044815.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044816.0,1336044819.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044820.0,1336044822.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044823.0,1336044825.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044826.0,1336044828.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044829.0,1336044833.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044834.0,1336044834.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044839.0,1336044868.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044873.0,1336044878.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044883.0,1336044884.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044889.0,1336044894.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044899.0,1336044919.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044924.0,1336044929.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044934.0,1336044939.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044945.0,1336044949.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044954.0,1336044960.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044963.0,1336044963.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044968.0,1336044970.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044971.0,1336044973.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044974.0,1336044978.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044979.0,1336044981.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044982.0,1336044984.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044985.0,1336044985.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044987.0,1336044990.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336044993.0,1336044998.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045003.0,1336045010.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045015.0,1336045020.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045025.0,1336045030.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045040.0,1336045045.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045050.0,1336045053.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045058.0,1336045063.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045068.0,1336045070.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045075.0,1336045080.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045095.0,1336045115.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045116.0,1336045118.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045119.0,1336045122.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045124.0,1336045124.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045127.0,1336045127.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045130.0,1336045131.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045132.0,1336045134.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045135.0,1336045135.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045137.0,1336045137.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045140.0,1336045141.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045142.0,1336045145.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045150.0,1336045155.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045156.0,1336045171.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045181.0,1336045185.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045190.0,1336045195.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045200.0,1336045206.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045212.0,1336045216.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045236.0,1336045250.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045255.0,1336045260.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045265.0,1336045271.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045272.0,1336045273.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045275.0,1336045276.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045277.0,1336045279.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045280.0,1336045280.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045283.0,1336045286.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045288.0,1336045289.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045291.0,1336045292.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045294.0,1336045295.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045296.0,1336045298.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045299.0,1336045303.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045311.0,1336045321.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045325.0,1336045330.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045335.0,1336045345.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045355.0,1336045366.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045386.0,1336045406.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045417.0,1336045422.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045426.0,1336045427.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045430.0,1336045430.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045433.0,1336045436.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045438.0,1336045439.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045441.0,1336045442.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045444.0,1336045445.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045446.0,1336045450.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045454.0,1336045456.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045457.0,1336045460.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045465.0,1336045470.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045475.0,1336045480.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045485.0,1336045491.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045497.0,1336045515.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045521.0,1336045525.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045531.0,1336045532.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045542.0,1336045547.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045552.0,1336045557.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045562.0,1336045567.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045572.0,1336045584.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045587.0,1336045589.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045591.0,1336045594.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045595.0,1336045597.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045602.0,1336045604.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045605.0,1336045612.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045613.0,1336045615.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045619.0,1336045621.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045631.0,1336045636.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045641.0,1336045646.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045651.0,1336045656.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045664.0,1336045684.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045689.0,1336045696.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045701.0,1336045716.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045722.0,1336045724.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045729.0,1336045734.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045739.0,1336045741.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045742.0,1336045742.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045744.0,1336045746.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045747.0,1336045751.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045753.0,1336045754.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045756.0,1336045757.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045759.0,1336045760.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045761.0,1336045762.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045764.0,1336045768.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045769.0,1336045770.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045771.0,1336045772.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045775.0,1336045776.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045782.0,1336045787.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045789.0,1336045824.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045839.0,1336045852.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045858.0,1336045862.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045867.0,1336045889.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045894.0,1336045897.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045901.0,1336045902.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045904.0,1336045905.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045906.0,1336045910.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045911.0,1336045913.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045916.0,1336045916.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045922.0,1336045923.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045924.0,1336045926.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045927.0,1336045931.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045933.0,1336045971.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045976.0,1336045977.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336045982.0,1336045996.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046001.0,1336046003.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046008.0,1336046013.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046027.0,1336046032.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046038.0,1336046046.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046051.0,1336046057.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046058.0,1336046060.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046065.0,1336046067.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046068.0,1336046070.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046073.0,1336046075.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046078.0,1336046080.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046086.0,1336046088.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046090.0,1336046123.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046128.0,1336046133.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046143.0,1336046148.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046153.0,1336046173.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046178.0,1336046203.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046214.0,1336046216.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046217.0,1336046221.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046222.0,1336046224.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046225.0,1336046227.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046233.0,1336046234.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046235.0,1336046237.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046238.0,1336046242.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046243.0,1336046244.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046246.0,1336046274.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046279.0,1336046284.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046289.0,1336046295.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046299.0,1336046313.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046318.0,1336046324.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046334.0,1336046363.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046368.0,1336046371.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046372.0,1336046373.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046374.0,1336046374.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046378.0,1336046378.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046380.0,1336046381.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046382.0,1336046383.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046385.0,1336046389.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046390.0,1336046392.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046393.0,1336046397.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046398.0,1336046399.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046401.0,1336046403.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046406.0,1336046413.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046418.0,1336046454.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046459.0,1336046464.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046469.0,1336046474.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046479.0,1336046501.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046509.0,1336046516.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046521.0,1336046527.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046528.0,1336046531.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046533.0,1336046534.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046535.0,1336046537.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046538.0,1336046543.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046548.0,1336046550.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046551.0,1336046553.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046556.0,1336046564.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046589.0,1336046603.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046608.0,1336046623.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046624.0,1336046629.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046634.0,1336046639.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046644.0,1336046658.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046663.0,1336046668.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046673.0,1336046678.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046683.0,1336046685.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046687.0,1336046688.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046689.0,1336046689.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046692.0,1336046694.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046695.0,1336046697.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046698.0,1336046702.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046703.0,1336046705.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046706.0,1336046708.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046711.0,1336046713.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046714.0,1336046724.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046731.0,1336046736.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046741.0,1336046749.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046754.0,1336046761.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046771.0,1336046776.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046786.0,1336046791.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046796.0,1336046826.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046832.0,1336046836.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046842.0,1336046846.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046849.0,1336046851.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046852.0,1336046856.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046857.0,1336046859.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046860.0,1336046862.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046865.0,1336046866.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046868.0,1336046872.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046873.0,1336046874.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046875.0,1336046876.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046881.0,1336046885.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046890.0,1336046895.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046900.0,1336046905.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046910.0,1336046925.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046930.0,1336046935.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046940.0,1336046941.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046946.0,1336046960.0
oak-core1,TenGigE0/4/0/3,tri-isp1,GigabitEthernet2/0/0,1336046965.0,1336046975.0
